"","Abl","Abl2","ACTR2","ACTR2B","AMPKa1","AMPKa2","ARAF","ATM","ATR","AuroraA","AuroraB","AuroraC","BCKDK","BLK","BMX","Brk","BTK","CaMKIalpha","CaMKIdelta","CaMKIIalpha","CaMKIIbeta","CaMKIIdelta","CaMKIIgamma","CaMKIV","CDK1","CDK2","CDK3","CDK4","CDK5","CDK6","CDK7","Chak2","CK1alpha","CK1alpha2","CK1delta","CK1epsilon","CK1gamma1","CK1gamma2","CK1gamma3","CK2a2","CK2alpha","CLK1","CLK2","CLK3","CLK4","DAPK1","DAPK2","DAPK3","DMPK1","DMPK2","DNAPK","EGFR","EIF2AK2","EphA1","EphA2","EphA3","EphA4","EphA5","EphA6","EphA7","EphB1","EphB2","EphB3","EphB4","ErbB2","ErbB3","ErbB4","Fgr","FRK","Fyn","GRK1","GRK2","GRK3","GRK4","GRK5","GRK6","GRK7","GSK3alpha","GSK3beta","HCK","HIPK1","HIPK2","ICK","IGF1R","IKKalpha","IKKbeta","InsR","ITK","Kit","Lck","LKB1","Lyn","MAK","MAP2K1","MAP2K2","MAP2K3","MAP2K4","MAP2K5","MAP2K6","MAP2K7","MAP4K4","MAP4K6","MAPK1","MAPK10","MAPK11","MAPK12","MAPK13","MAPK14","MAPK3","MAPK7","MAPK8","MAPK9","MAPKAPK3","MAPKAPK5","MARK1","MARK3","MARK4","Met","MOK","MRCKa","MRCKb","MST2","MST3","MST4","NEK1","NEK2","NEK4","NLK","NRK","p70S6K","p70S6Kb","PAK1","PAK2","PAK3","PAK4","PAK5","PAK6","PDGFRalpha","PDHK1","PDHK2","PDHK3","PDHK4","Pim1","Pim2","Pim3","PKAalpha","PKAbeta","PKAgamma","PKBalpha","PKBbeta","PKBgamma","PKCalpha","PKCbeta","PKCdelta","PKCepsilon","PKCeta","PKCgamma","PKCiota","PKCtheta","PKCzeta","PKD1","PKD2","PKD3","PKG1cGKI","PKG2cGKII","PLK1","PLK2","PLK4","RAF1","ROCK1","ROCK2","RSK2","RSK3","SGK1","SGK2","SGK3","SLK","Src","Srm","Tec","TGFbR2","TLK1","TLK2","TNIK","TTK","TXK","Tyk2","Yes","YSK1"
"Abl",1,0.270327521739611,0.000176787764874914,-0.0083393841993264,0.0673983225659536,0.0848818511394795,-0.0284553206428297,-0.0118559253434351,-0.0349318288982119,0.116096571540505,0.0660889032089292,0.0136744681687697,0.0312388640795696,0.189891136528531,0.272511159179977,0.273770289309276,0.275778715617249,-0.0122893883436704,0.00132576784045935,-0.0274094003090873,-0.00544313631911127,0.0195936680120806,0.0320575636118854,-0.0124405547203941,-0.0108970884374759,0.0199649029005806,-0.0366509487228642,-0.0158024493085908,0.0156946255314243,-0.0281803015045199,0.101302856362276,-0.00629871006678597,-0.0170993896214263,0.0181787638217165,0.135156287540014,0.184857509699261,-0.000738610516535773,-0.00512042483375369,-0.0298434056982049,-0.00762657916058458,-0.00140365851436555,0.0169476343919708,0.0163877327518408,0.0149456446579476,0.0217768979964113,0.21795920512056,-0.0217021891823938,0.078927214051417,-0.0149926204120553,-0.0188873295917793,0.000815868128293912,0.433460869169191,0.0791588405002876,0.286357217574225,0.0779836412018651,0.0221799262759828,0.247339370098544,0.0181963303851793,0.0181963303851793,0.0181963303851793,0.389829546250861,0.21722829170554,0.228493157241362,0.265566328555446,0.454383005129222,0.456618473831609,0.452561593874441,0.181758562479456,-0.0239476228957102,0.197074586629002,0.0111262801003185,0.0454734134886999,0.0238000334623337,0.0349005516223398,0.0273379878823859,0.0195893272577785,0.00154500934493035,0.0700505123455356,0.106634171112323,0.269241664838606,-0.0336301355983401,-0.0200228589161916,-0.0318538221717762,0.260248860825414,0.00350976090038968,-0.0146224849473151,0.0453936842043624,0.272511159179977,0.456618473831609,0.256352390313528,0.0169563298683611,0.302841984984038,0.0208724461817126,0.168310575905744,0.0356378180313976,0.0247173074045318,0.00214397387395565,-0.0188574223141393,0.0130683794217193,0.0676546183918715,-0.0350545803765798,0.0302198066234598,0.0167188073883027,-0.00910273986108998,-0.0213180925742014,-0.000163032130824757,-0.0118742076866482,-0.0346217733443442,0.0321594159094384,-0.0105830163826357,0.0184024720187662,-0.0195016872251023,-0.0381109504551967,-0.0369284267570157,-0.0154779072517594,-0.0345984198787143,-0.0320710445264581,0.0912138038624118,-0.0455650966799235,-0.095193487155546,-0.0542972907116657,0.00231595869632281,0.00411054096493908,-0.0374612276830227,-0.0165622112001663,0.196459521229322,-0.0306411247998973,-0.0222454851791752,0.00515713885947162,-0.0109953914850685,-0.0274430820359959,-0.0439714258509218,-0.0393583793119622,0.0513032481402543,-0.0149220021606438,0.0246435998789072,0.0367971462286887,0.456618473831608,0.0230416614806758,0.0127210874365219,0.0196188081094532,0.0234376114939635,-0.0493431726947254,-0.0183739450613773,-0.0286361081826055,-0.002298243942569,-0.00927312339117571,-0.00501672179149394,-0.0220911462536061,0.000939289079055684,-0.0207342160948287,-0.00410227601329782,0.000449110878380845,-0.00995746396393131,-0.035546874207471,-0.0240113075557845,-0.026379648110038,-0.0045242958742434,-0.0116072656546967,0.00199692867036739,0.00815809227524044,0.0297005691112608,-0.0142631879749366,-0.000937557596788632,0.0157647725736844,0.079453171668108,0.0209923138406835,0.316577186762328,-0.038260990679065,0.00721986897913174,-0.00577144359511027,-0.028801877805186,0.00389746365761326,-0.014022269304197,-0.0258067232403665,-0.0150316610484885,-0.00416995196115853,0.220655208784007,0.270175060543868,0.272511159179977,0.0880591729733663,-0.0354141188250441,-0.0214174142794553,0.00022207380298293,0.336519991511665,0.272511159179977,-0.00842579725403002,0.196316003247776,-0.0373346493982144
"Abl2",0.270327521739611,1,-0.0316676194484281,-0.0196619286311507,0.0213693229115173,0.0268684183971213,-0.0557525025457046,-0.0152691097104419,0.00346585904664419,0.0101261521208698,0.0139615660745732,0.0601561159456798,0.0522466285966971,0.995720397662181,0.999940062838765,0.999687198293103,0.995171462462294,-0.0255087567123193,0.0333795854785666,-0.0621676795475579,-0.0186798065938435,0.0176018391417529,-0.0114834197172068,-0.0548851928240635,-0.00715125410256074,-0.00971023417049198,-0.0287316391689645,0.0810197606334761,-0.0283878795091932,-0.0246988680878924,-0.0442354359859987,0.00234308042821004,0.00786592739196117,0.0177110685651058,0.0326403613367767,0.0138754810193004,0.0250039892583454,-0.020665278921182,-0.0198873129171764,-0.0116394108101296,-0.0315946046385502,0.0283801651550719,0.00947606842838201,0.0228335078655234,0.0228723148365022,0.0956236958076245,-0.0402130412493606,0.0805737586065008,-0.0180941550610955,-0.0571619061521376,-0.0144878629430307,0.374293557536598,0.0478231176127891,0.403212392089006,0.341452765795181,0.412176313232556,0.466264102389941,0.338397287205442,0.338397287205442,0.338397287205442,0.371246460368502,0.469109528891189,0.469456203251496,0.403939990638994,0.308254637652299,0.225827019765955,0.27375284897468,0.968539259200273,0.615420912031285,0.99432391240699,0.0102692151879138,0.0262032772823765,0.0259238848597655,0.0239681577562024,0.0400727789366062,0.0257036604467253,-0.0123707915002406,0.0776668298738012,0.0593878605730664,0.999968107703841,-0.0108010081694893,-0.0268788588610762,-0.0291502821582007,0.323457471617982,-0.0298247969171646,-0.0642926765288799,0.289430589940054,0.999940062838765,0.225827019765955,0.983548553239229,0.110855324186978,0.995956580592562,-0.0226821056709177,0.310035589028219,0.187582865786613,0.103216376902427,-0.0113978289590824,-0.0150893975065113,0.0111356887647685,0.0635093474431685,0.00354037936622537,0.0240919219823418,-0.0201234322405405,-0.0362736643492165,-0.00278546586992397,0.0132732224484469,0.0198124268953163,-0.0302230044337008,-0.00686887019616424,-0.0270006290865865,-0.0201271087050348,-0.0514008732384438,-0.0737399026227335,-0.0660181336392059,0.0601044773940409,0.0514707688341403,0.043785148863405,0.450232641590345,-0.0709946494326835,-0.0283329458883419,-0.0326150223294032,0.0926072912904651,0.0444529820949497,-0.0615308978192414,-0.0602820302376021,-0.0290628521417674,-0.05378581010546,-0.00546043832012174,-0.00302848968757602,-0.00440096277193604,-0.00985445303903306,-0.0503470746697332,-0.0459188623755169,-0.0183534945089254,0.0175462377210612,-0.00346842003960838,0.0017325137631654,0.225827019765955,-0.00180738446911433,-0.00403195964900696,0.00157058916948666,0.00353444555845235,-0.0483725741794656,-0.0406612086206385,-0.0588079243227635,-0.0437601018332778,-0.0528535941768451,-0.0418998120082808,7.44915968644579e-05,0.0284276717418774,-0.0183756331023172,-0.0430351103891282,-0.00333077947101299,-0.0528783517538332,-0.0540620890961974,-0.0627435551209856,-0.0774562189997762,-0.0362761798720843,-0.0491467112749188,-0.0513470194768589,-0.0329200989520595,-0.0396623223723308,-0.0431059261222079,-0.0153377794583901,-0.0185789205039752,0.0293009275869844,0.0112251567522884,0.0168989051851574,-0.0745304149699082,-0.00508146021428717,0.0354902044697937,-0.0914008748883067,0.00841295801552313,-0.0982630733219179,-0.012255602324833,-0.0250628817533616,0.0120175839963117,0.551930411816986,0.999947900783071,0.999940062838765,0.0139372371256516,-0.0439842536429844,-0.0187042551458635,0.0206761056607294,0.0803274226121636,0.999940062838765,0.202503154495026,0.978993523388486,-0.0374198470021488
"ACTR2",0.000176787764874914,-0.0316676194484281,1,0.79846138772662,-0.0145784851321703,-0.0448688049841505,-0.00656319953972919,0.0237721901852812,0.0578248809630748,0.0165078124937593,0.00312133261990781,0.0140455204887332,0.0290292991496398,-0.0320222395886037,-0.0316192442650298,-0.030682784664531,-0.0323798637206567,0.0391468766719095,0.00414047760947768,0.0733511683255107,0.0301917569604057,0.0536132677996797,0.030381118965086,0.0356510541587263,-0.0440623658127305,-0.016887391930364,-0.0592023895545826,-0.0689177760859237,-0.0244777441632158,0.148512277992585,-0.0214597904842343,0.0224796644591364,0.186192730389504,0.329904709886051,0.120321908666067,0.102984988387893,0.155812034970176,-0.0807939069382331,-0.0555908557145255,0.0952867933674023,0.0800817653747698,-0.00271028246332343,0.0799368571294038,-0.0770282278241566,-0.0812673331011464,-0.00453982409893408,0.067958430171729,0.110238573224168,0.0848972395239648,0.0544093368817334,0.062886649256916,-0.00463246989727966,0.0520404230804189,-0.021544763510824,0.0321236385580401,-0.0362793517401928,-0.0306390356456454,-0.0277711224667137,-0.0277711224667137,-0.0277711224667137,-0.0143328424245789,-0.032647297851607,-0.0324715230924007,-0.0225131089143599,-0.00156859290574259,0.000855762523630064,-0.00421947278543695,-0.0249369304161293,-0.0199000542517439,-0.0325876425299574,0.0576315458636448,0.0836148083844965,0.0196316126380773,-0.035178960993319,0.0741301378863753,0.0158201635093385,0.0197079221717061,-0.0333250241552671,-0.0655639208352899,-0.0316367543836498,0.00415303283539735,0.0473989131406486,-0.0537632163111005,0.0140832531099787,0.0442482375653065,0.055581109102526,0.0146557990244119,-0.0316192442650298,0.000855762523630064,-0.0283580465455566,-0.022251609441371,-0.0332564596746018,-0.0285059441763248,0.0282896001436746,0.00894647104994541,0.0941884134791186,0.0536258436997005,0.0707610294448379,0.496420704373187,0.0881161843061887,-0.041875715024146,-0.0548008173346931,0.00638272059891687,0.0172062083473291,0.00684627241256136,-0.0264679962705973,-0.0379452245454415,-0.0121399577301948,-0.0102326791591009,-0.0111538157875803,0.0348514274017299,-0.00119750189109782,0.0768924137817545,0.0469647840308895,0.00750986733820434,0.00274327946866755,0.0102340369096471,-0.00681355780921694,-0.0278148188650407,0.145549574814148,-0.000819373804133468,0.0123774905876522,-0.0365862873611232,-0.0188334155351042,-0.00198141178780482,-0.0534649087319855,0.0306497657188168,0.00898419078314406,-0.0237684968201098,-0.00608202618801529,-0.0159712144979838,0.0858278847136208,0.0941465598738357,0.0690249075020368,0.0834188649138551,0.111975345612232,0.110993889674074,0.000855762523630063,-0.0279813462315605,-0.0295914390670929,-0.0380500141100564,-0.017362269545742,-0.00575387964012583,0.415073654261678,0.0214559913306119,0.00366221553341959,0.0492410636440494,0.0542239598362587,0.020144535355852,-0.0326063737993358,-0.0261149913965783,0.126635364460393,0.09542645212624,0.104426838113902,0.156879456653354,0.0844124206671366,0.0938307606089922,0.39752186141051,0.0709480017186033,0.295820526860601,0.0475132761714883,-0.0593411998638472,0.0129047110008219,0.0243005749436484,0.226422300570581,0.0536900259455202,0.0116067038269939,0.0141507340109676,0.0392418351667883,0.0887723973052477,0.0495203192982327,0.0154951413244311,0.0148282326017943,-0.0321005942710083,-0.00880439949786297,0.00809756189559886,0.088468454734543,-0.0285723044305609,-0.0318014785177367,-0.0316192442650298,0.357543452253915,0.0303880219019609,0.0120057567955721,0.0892072905939611,0.199990714944149,-0.0316192442650298,0.0575896486017743,-0.0266057100090425,-0.0217827542723831
"ACTR2B",-0.0083393841993264,-0.0196619286311507,0.79846138772662,1,-0.00770329393816243,-0.0571094503446115,-0.0163506908580846,0.0189343658292972,0.069443957310544,0.0927046977966541,-0.0509507222977273,0.0854007570269959,-0.00157022380575804,-0.0183331327915995,-0.0196858654489975,-0.0185384948684106,-0.0197438223857318,0.034306330203294,-0.000488718333576502,0.095687245618905,0.0855635100985983,0.117037666800443,0.0783823371336325,0.0612398978207248,-0.0367986533748827,-0.0196117123691666,-0.0621331387246987,-0.0347900862050818,-0.0182304570133288,0.170702587545833,-0.0148435219806131,-0.0159795050094644,0.281839894887277,0.456464001021481,0.214687925167023,0.150242625718569,0.235681556669818,0.013220210425556,-0.0195856188379287,0.1259381669841,0.143495863496156,0.0184152911027735,0.0854188403593278,-0.111343540266173,-0.107023680168413,0.0199790098822284,0.0796809196444368,0.155062497766044,0.0957452808347068,0.0347678644052379,0.0627867412510467,0.00623101410898329,0.0712453711533135,-0.0109848167622059,0.0276756166041766,-0.0299553528504174,-0.0188316996391089,-0.0240882315939304,-0.0240882315939304,-0.0240882315939304,-0.00166796507068829,-0.0211742726099641,-0.0205180567544851,-0.0124309533748463,0.0100505154179349,0.0136776953827541,0.010136302567989,-0.0116079766495173,0.00970473496353384,-0.0195474021533194,0.0431698376674242,0.114526641858705,0.0208170468831473,-0.0393677637398595,0.0703531619652683,0.0225618409541619,-0.000299485406681206,-0.00484500089306191,-0.0505499159669213,-0.0195917940952826,-0.0245664433617462,0.0397933903515703,-0.059801357352012,-0.00105082475650334,0.0717892348742192,0.0716145934862584,0.00293337122119769,-0.0196858654489975,0.0136776953827541,-0.0185264137039928,-0.00482010534092676,-0.0208878761915754,-0.0769926482536822,0.0354363832948555,0.013577498865195,0.144200587770366,0.0786867398845624,0.102673109120557,0.667055866695738,0.130652723274434,-0.029283127202251,-0.0263551055085901,-0.0420153525299907,0.00747799817605448,-0.00836043438261306,0.000871668534810619,-0.0171316737287282,0.00194273450243432,-0.048887181814831,-0.0162997769015825,0.0368310073499097,-0.0083137585490553,0.0745984975180623,0.0376904099137722,-0.0123483041716993,-0.0172666402381851,-0.00284624275971985,-0.011775769226331,-0.0641984690059676,0.178646208298518,0.014176880689564,0.0117882951812596,-0.0502304751839471,-0.0470361213964945,-0.00138631874358141,-0.0189786499661904,0.028375784800228,0.00877207637902777,-0.052501510714148,-0.0224763704011122,-0.0344479986394158,0.117208215742243,0.0921411471899995,0.101660686431537,0.107071132532146,0.117607009361292,0.114758135992091,0.0136776953827541,-0.0205805226424428,0.0238782754952234,0.000326685222923404,0.0128464283138677,0.00520936835338612,0.51790482875587,0.0193472066611025,0.0464680118131121,0.0806846138510322,0.0747510570786247,0.007247773100883,-0.0474532012587695,0.00641868613777411,0.127687693777884,0.107298749157417,0.126523092180002,0.179867902868433,0.100189180215248,0.106874679175216,0.502157696077157,0.0947131078696352,0.367607543575694,0.0391356938418416,-0.0294533177176829,0.0182875646315933,0.0728623538201313,0.282398443733125,0.0501170286362881,-0.0198185918091449,0.0536997187529549,0.0661386163731635,0.0825636810146897,0.0358019889073768,0.00553036047513141,0.0121987821413505,-0.0423502561145251,-0.0251718241664116,0.007000644845683,0.12833077047038,-0.0206275357169339,-0.0197080441162655,-0.0196858654489975,0.439199069184451,0.070808527034906,0.0679312498060766,0.106400705725645,0.253709147069406,-0.0196858654489975,0.0976022902117077,-0.0135760621727179,-0.0505789055462055
"AMPKa1",0.0673983225659536,0.0213693229115173,-0.0145784851321703,-0.00770329393816243,1,0.87133495829761,0.00449057879101134,-0.0329531824801978,-0.029910327769006,0.0731937256800167,-0.00777850436978469,0.064460148688707,-0.00186019943818713,0.0170266657054593,0.0215111773203194,0.0224851720688935,0.0237024481033916,0.0211907481896519,-0.00459399407797988,-0.0850640847632811,-0.0687340546851767,-0.0562899940141919,-0.0628813264857726,-0.0174109334271829,0.0268969563574179,0.0175422646989177,-0.0249786441704387,0.00899366449177138,0.0316562579003147,-0.0144478428877461,-0.0584256179384268,-0.0388128005330123,-0.00965262664994816,-0.0348751391082498,0.00270114043455713,0.0182845002528196,-0.0170510788734904,-0.000719248789606262,-0.0167496458931058,0.0175911614052568,0.0631309943984797,-0.0148627264964967,0.0135463133896088,0.0310442739742546,0.0337179893931461,-0.00235886822419155,-0.0119933519555269,-0.0544660047077836,-0.0575359535910709,0.0113897785477293,-0.0216414248013199,0.0361311049944115,-0.0134157636764357,0.0469305391767967,0.00412546268515798,0.0141459431393289,0.0380344156352608,0.0204689481312747,0.0204689481312747,0.0204689481312747,0.0539555790112246,0.0336309697347887,0.0333510757457192,0.0452005652268658,0.0477476161245865,0.051513475307689,0.0535299978435749,0.0141749328885885,-0.00368914484790755,0.0176308207147246,0.0289857060020011,0.0253796662745588,0.0263886472228151,0.0108543884531742,0.0343877797935287,0.0232416863966095,0.0144983141938638,0.012348864811632,0.0186163335386633,0.0213906122960432,-0.00555417571152533,-0.0347709172133355,0.000858330838388429,-0.0316578315620342,-0.00936614940418113,0.0416231355178837,-0.0454779720976765,0.0215111773203194,0.051513475307689,0.0146153033486252,0.0053443575962994,0.027253390338933,-0.0283138288727847,-0.0361826411439822,-0.0671248223340826,-0.0533447836067896,-0.00819307630525322,-0.0110702219537079,-0.0513451090017652,-0.0419919403803122,-0.0412938968917987,-0.0132351812076197,0.00204792481024099,-0.00592595034170516,-0.00316730123070152,0.00772075023740028,0.00996120688181645,0.0109267908401028,0.00488720217900269,0.00669250871104833,-0.0440970851446443,0.00763153805758138,-0.035216749787186,-0.0334602755083878,-0.00779250651301593,-0.0182377340863001,-0.0053939357670742,-0.0151449563024589,-0.0162250561208901,-0.0164503651998624,0.0397322418199661,0.0308274592820581,0.0403823085845024,0.0113210313465626,0.0871055346881004,0.030751779534417,-0.00484789225362625,-0.0283114169204748,-0.0141472412483225,-0.0113267257581984,-0.0137300425902667,0.00253687793779138,0.0115598838537879,0.0101751769689601,-0.0546704352277456,0.00124288149441512,-0.00547708969378323,0.051513475307689,-0.0480426013795788,-0.0270548979186974,-0.0194895151949406,-0.0151261409793174,0.00913346379530553,-0.0469095134534905,0.0132711358608217,0.0273065890521171,0.00581601137649894,0.00581817198122873,0.0663885904892152,0.0411657379691091,0.09707478493958,0.0113292210290324,0.00666310017211808,-0.039738703076173,0.00389762048006858,-0.00976142942158727,-0.0104775211975428,-0.0594138076541127,-0.0224654759775886,-0.0424029469825794,-0.0448366725636641,0.032894563075997,-0.00827760543558469,-0.0258052575191755,-0.0409422046772284,0.0225018438030994,0.0374214494533679,0.0639632072106483,-0.0615353480749374,-0.0311552907637882,-0.0272516502851645,0.0848858678858961,0.106118657644827,-0.0473505443839704,-0.037030038834561,-0.0245077209185851,-0.0768651819641642,0.023853957314089,0.0216633751738271,0.0215111773203194,-0.00433450015844645,0.00481060042407089,0.00384030669930722,-0.0519654915786623,-0.0129771445046019,0.0215111773203194,-0.0338474673234589,0.0141212827974075,0.00987400241566423
"AMPKa2",0.0848818511394795,0.0268684183971213,-0.0448688049841505,-0.0571094503446115,0.87133495829761,1,-0.0200753231482515,-0.0275737454351633,-0.0596305335041026,0.0762271500755605,-0.00235857592806439,0.0638205151922213,0.00853371902031589,0.0212549925381131,0.0268294314145561,0.0276776731664061,0.0260996309738759,0.0274799945603702,-0.0149981069560065,-0.0391857847499961,-0.0519590715133253,-0.0490599824539293,-0.0582520007763143,-0.0224366904834091,0.0204182457218579,0.000813104811380328,-0.0287491688499012,0.0176226988434891,0.0156422220677097,-0.0193022493230554,-0.0650285555050629,-0.0497707435213835,-0.0306862039204238,-0.0151911825103137,-5.7638680669191e-05,0.0282214361766761,0.0010029517423227,0.00768824748999497,0.107505708009483,0.00772263801567283,0.0108803309648357,0.000803752096047987,0.0461422492930824,0.0267165272322736,0.0314286636143464,0.0846575344289461,-0.000188638614005371,-0.0388567577047619,-0.0630329838984294,0.0380580207862665,-0.030171825153707,0.0515764031166304,0.00762580712283631,0.0586023097883301,-0.00590562028153377,0.0158667153957519,0.0460903820670691,0.0253863229645801,0.0253863229645801,0.02538632296458,0.0674729457748708,0.0402728853018886,0.0397468907560486,0.056425460757888,0.0617632059952733,0.0645561753568273,0.0657199914835974,0.0182767680453553,0.00855284181266375,0.0234116210006748,0.0280310214758071,0.0345748851191641,0.0397507613323738,0.0283348446411275,0.0438671648421986,0.0335632577953081,0.0274054835499611,0.124022773941839,0.156207365503065,0.026767745067937,-0.0298840886034303,-0.065824336057132,0.0873646883221072,-0.0243928133527085,0.0358960915338465,0.112768846937013,-0.0408809152339842,0.0268294314145561,0.0645561753568272,0.0243497201267801,0.0597757590219405,0.0352810455681194,-0.000256181896347998,-0.00265483139781493,-0.0675950860298327,-0.0540362805729819,-0.0153166174501725,-0.0418728686405706,-0.0679459329469208,-0.0498324608279485,-0.0680347684059102,0.0484166357534784,0.0237978369072683,0.0507569181909533,-0.0300522065322353,0.0283840049871662,0.0635320440909695,0.00302374218562396,0.0124164011132879,-0.0267944570232282,-0.00276394913254165,0.0598433016489503,-0.0128605290636284,-0.00533478614197486,-0.00434224369005423,-0.00352367484979937,-0.0240079838389649,-0.00755815398474367,0.0257963486044475,-0.0325831422649655,0.0159427022162709,0.00491053216424755,-0.00331323097504527,-0.00235318869379904,0.089763904215664,0.0304186876664065,0.0331797968754117,-0.0375676653069066,-0.0209006269727667,0.205968025069787,0.153484449693461,0.0349386009435331,0.0185401407693716,0.00960863849518378,-0.0096728808195744,0.00648679654450287,0.00323440895750083,0.0645561753568272,0.0208625984769035,0.00207186770204869,0.000705094918055164,0.0089635420896148,0.0487201714032629,-0.0292997393024114,0.0366532088677507,0.0594611059117838,0.0461499866283334,0.0549539867903975,0.203161085515119,0.16884921586224,0.168150323704372,0.0627010720254504,0.0455619466588325,0.0154180043387358,-0.0148369068421258,-0.0103281165454771,0.0356751044018472,-0.0505044512383972,0.0275706687396313,0.0148215765617888,0.0231176127693956,0.0186827018574353,-0.0209757821562061,-0.0338356540569773,-0.0366103298330118,0.0274730939336953,0.00795208717115843,0.0598949747203556,-0.0201823146522565,0.0634557803770549,-0.0501673130659103,0.154076832112206,0.231299916526523,-0.0331926280520312,-0.0397970587078488,-0.0172669674188621,-0.0894030374929421,0.0298303714286973,0.027054056562637,0.0268294314145561,0.0102593281681439,-0.00575635126760195,0.000646257599645896,-0.064400580778827,0.0130524253957661,0.0268294314145561,-0.0195286689921598,0.0194550381088168,-0.0029976913310474
"ARAF",-0.0284553206428297,-0.0557525025457046,-0.00656319953972919,-0.0163506908580846,0.00449057879101134,-0.0200753231482515,1,-0.0175640631391001,-0.0364555732584081,0.0242902238928137,0.0356977186593886,-0.0187047941726116,-0.00926903909104305,-0.0539403987738707,-0.0556301754079227,-0.0571509810319437,-0.0543340879855379,-0.0471303131548087,0.0503342617159152,0.0421089695035593,0.00899062100891785,0.00929465823715266,0.00684393182700482,0.0584174624047762,-0.00355902566696204,0.0107091458528494,-0.0299169149150079,0.00716056256548126,-0.0557431492480639,0.0105280529085633,-0.0590255824687475,-0.00840989014663812,-0.0982615441353167,-0.0373796131782545,-0.0218873287690008,-0.0143587588859392,-0.0383184840197089,0.0351788727420802,-0.00671801575861942,0.00122955498582459,-0.00257678556288887,-0.057641924330101,0.00874932686971142,0.0270289549786947,0.0179901994825174,-0.00806230997383605,-0.0234456057921586,-0.0490492136322023,-0.000500642431008064,0.00324740598920923,0.0446028276721071,-0.0233132931024277,-0.00237963102480839,-0.0431366904507851,-0.103449262976687,-0.0347137761855728,-0.0336076948443437,-0.0490657088012094,-0.0490657088012094,-0.0490657088012094,-0.0324103942618271,-0.031133007309009,-0.0276093558914129,-0.0444484132042606,-0.0241132099776123,-0.00700496343894969,-0.0154166660610066,-0.0506802678641,0.00612746849535056,-0.0564079117074439,-0.0164742312222199,0.105271246038339,-0.0413312125924896,-0.00125262948031967,-0.0329732766045583,-0.0533487936834438,-0.0417928385448295,-0.0375792912803964,-0.0914149944514411,-0.0558631293883987,-0.0429308681061213,-0.0302809657616174,-0.0323264093739,-0.0820986362407594,0.0362801917964216,0.0356668193484353,-0.0780774871049851,-0.0556301754079227,-0.00700496343894969,-0.0600584151870216,0.0264169587138281,-0.0499482908814265,-0.0404689817223418,0.0234799799262371,0.083659296862902,0.033346345594913,0.0456850011185252,-0.0161642122146578,-0.0018198255506081,-0.0224195112481413,-0.0718117966904645,-0.00743258549857145,0.0378725818362912,-0.0179993097225052,-0.0352329824786688,0.00670279475012118,0.0173892654911975,-0.00469810485835189,0.0179005310139238,0.00568811144670218,-0.00228932861943236,0.0196275456943097,0.0214182319404447,0.019638113192835,-0.0414449930870479,0.0153376511689402,-0.0398142310481388,-0.089397871632068,-0.0108297030482727,-0.0189860393086819,-0.00571187071462062,-0.0472446856730381,-0.0400861054614407,0.0237482238030627,-0.0310277843222022,0.0360510920649154,0.00663792796833241,-0.0203414585507247,0.0153030820017092,0.0135254929815056,0.0171515664323629,0.148367195285665,0.123518972222328,0.0434393083471028,0.154064582276406,0.0517219454493217,0.0493907854543898,-0.00700496343894969,0.0565340099005454,0.0122812597729739,-0.0226276681924808,-0.03816875083373,0.0785820014940753,0.122643049632703,0.0831923678568678,0.0738942233001077,0.0767942330797424,0.0738915982479987,-0.0328574844250075,-0.0400562949518291,0.077005930289219,0.0820790321642379,-0.0701359119960551,0.222128709200228,0.104791315328711,0.278245418877727,0.280185663481091,-0.0145101900550879,0.26008944749218,0.0377893029764994,0.00269354338182449,-0.0176805356850119,-0.0396942009499831,0.0507492440816382,-0.0261701128030753,-0.0150720018658098,-0.0397146904820343,0.0526459248506522,0.315194137509112,-0.0210873205295983,-0.0101525655435612,-0.0247871383662887,-0.0564589035889401,0.013037360330708,-0.0108746711828216,-0.024931406219214,0.0556195336864575,-0.0589143072645984,-0.0559818772119315,-0.0556301754079227,0.039743365304441,0.0232840566278826,0.0369430496192996,0.0519771731900292,-0.0255725705047842,-0.0556301754079227,0.0219546019119621,-0.0504769488534855,0.02057069724577
